chr	start	end
16	50809077	50809085
16	50810090	50810188
16	50811736	50811852
16	50813576	50813955
16	50815157	50815322
16	50816236	50816377
16	50818240	50818362
16	50820766	50820857
16	50821697	50821763
16	50825469	50825601
16	50826508	50826616
16	50827457	50827575
16	50828123	50828339
16	50830235	50830419
16	52566449	52566459
16	53800749	53800759
16	54153094	54153104
16	55302679	55302689
16	55906482	55906492
16	57162651	57162661
16	57754263	57754273
16	59288322	59288332
16	59605645	59605655
16	62248161	62248171
16	63281760	63281770
16	64822951	64822961
16	65546327	65546337
16	66009959	66009969
16	66122311	66122321
16	67063311	67063388
16	67063630	67063716
16	67070542	67070658
16	67100585	67100701
16	67116116	67116242
16	67132613	67132681
16	67644736	67645516
16	67645854	67646024
16	67650648	67650781
16	67654600	67654720
16	67655345	67655494
16	67660458	67660618
16	67662273	67662455
16	67663301	67663436
16	67670593	67670754
16	67671591	67671775
16	68180258	68180465
16	68425488	68425498
16	68728606	68728616
16	68771319	68771366
16	68772200	68772314
16	68800956	68801161
16	68835573	68835796
16	68842327	68842470
16	68842596	68842751
16	68844100	68844244
16	68845587	68845762
16	68846038	68846166
16	68847216	68847398
16	68849418	68849662
16	68853183	68853328
16	68855904	68856128
16	68857302	68857529
16	68862077	68862207
16	68863557	68863700
16	68867193	68867402
16	72201114	72201124
16	72821063	72822747
16	72827154	72832613
16	72833926	72834028
16	72845476	72845676
16	72845804	72845937
16	72863678	72863758
16	72923630	72923861
16	72984368	72984864
16	72991326	72994044
16	73454636	73454646
16	73828958	73828968
16	74027327	74027447
16	74241098	74241108
16	74637399	74637691
16	75998449	75998459
16	76935305	76935315
16	77618796	77618806
16	78049217	78049227
16	78672593	78672603
16	78863808	78863818
16	79215080	79215090
16	79524695	79524705
16	79628357	79628450
16	79632678	79633799
16	79741226	79741236
16	80245945	80245955
16	81384671	81384681
16	81957504	81957514
16	82582966	82582976
16	82956458	82956468
16	83318735	83318745
16	83687464	83687474
16	84170467	84170477
16	85520192	85520202
16	86451991	86452001
16	86818601	86818611
16	88850100	88850110
16	89481269	89481279
16	89730821	89730831
16	89805009	89805116
16	89805290	89805382
16	89805537	89805697
16	89805886	89805961
16	89806402	89806507
16	89807212	89807274
16	89809208	89809346
16	89811367	89811479
16	89812992	89813096
16	89813239	89813298
16	89815067	89815175
16	89816138	89816310
16	89818546	89818630
16	89824985	89825113
16	89828357	89828430
16	89831298	89831474
16	89833549	89833645
16	89836245	89836432
16	89836574	89836667
16	89836972	89837042
16	89838086	89838222
16	89839679	89839792
16	89842150	89842223
16	89845209	89845258
16	89845351	89845411
16	89846277	89846365
16	89849267	89849326
16	89849415	89849510
16	89851262	89851372
16	89857811	89857944
16	89858335	89858476
16	89858879	89858955
16	89862314	89862426
16	89865487	89865488
16	89865574	89865640
16	89866013	89866046
16	89869667	89869749
16	89871688	89871800
16	89874702	89874775
16	89877115	89877210
16	89877337	89877479
16	89880928	89881021
16	89882285	89882394
16	89882945	89883023
17	891206	891216
17	3444219	3444229
17	4172938	4172948
17	4175841	4175851
17	4330942	4330952
17	5906437	5906447
17	6202296	6202306
17	7572927	7573008
17	7573927	7574033
17	7576537	7576584
17	7576625	7576657
17	7576853	7576926
17	7577019	7577155
17	7577499	7577608
17	7578177	7578289
17	7578371	7578554
17	7579312	7579590
17	7579700	7579721
17	7579839	7579912
17	7590625	7590956
17	7922046	7922056
17	8108189	8108362
17	8108534	8108708
17	8109809	8109957
17	8110058	8110252
17	8110494	8110688
17	8110889	8110943
17	8111056	8111158
17	8113495	8113542
17	8934758	8934768
17	9053965	9054257
17	9806802	9806812
17	10917044	10917054
17	11924204	11924318
17	11935583	11935615
17	11958206	11958308
17	11984673	11984847
17	11998892	11999011
17	12011107	12011226
17	12013236	12013528
17	12013692	12013743
17	12016550	12016677
17	12028611	12028970
17	12032456	12032604
17	12043156	12043201
17	12044464	12044577
17	12763743	12763753
17	12992367	12992572
17	13034893	13034903
17	13960433	13960443
17	14486587	14486597
17	14985482	14985492
17	15935610	15935797
17	15938079	15938258
17	15942747	15942968
17	15943755	15943808
17	15950265	15950407
17	15952159	15952302
17	15960828	15961051
17	15961221	15961378
17	15961785	15961913
17	15964715	15965208
17	15965419	15965584
17	15967382	15967501
17	15968184	15968333
17	15968799	15969008
17	15971208	15971435
17	15973479	15973839
17	15974723	15974979
17	15975459	15975542
17	15976743	15976883
17	15978848	15979016
17	15983278	15983378
17	15983722	15983823
17	15983921	15984041
17	15989596	15989756
17	15995169	15995372
17	16001681	16001810
17	16004564	16005119
17	16012100	16012226
17	16021202	16021341
17	16022737	16022799
17	16024366	16024583
17	16029396	16029520
17	16040625	16040726
17	16041472	16041526
17	16042322	16042500
17	16046920	16047010
17	16049690	16049862
17	16052765	16052831
17	16055260	16055312
17	16056653	16056709
17	16062074	16062187
17	16068293	16068475
17	16075117	16075309
17	16089868	16090001
17	16097776	16097883
17	16375107	16375117
17	17116969	17117170
17	17118299	17118404
17	17118499	17118630
17	17119694	17119817
17	17120383	17120496
17	17122333	17122523
17	17124693	17124942
17	17125815	17125975
17	17127236	17127457
17	17129490	17129636
17	17131203	17131451
17	19023446	19023738
17	19861453	19861463
17	20834919	20834929
17	28515474	28515484
17	29422328	29422387
17	29483001	29483144
17	29486028	29486111
17	29490204	29490394
17	29496909	29497015
17	29508440	29508507
17	29508728	29508803
17	29509526	29509683
17	29527440	29527613
17	29528055	29528177
17	29528429	29528503
17	29533258	29533389
17	29541469	29541603
17	29546023	29546136
17	29548868	29549008
17	29550462	29550585
17	29552113	29552268
17	29553453	29553702
17	29554236	29554309
17	29554541	29554624
17	29556043	29556483
17	29556853	29556992
17	29557278	29557400
17	29557860	29557943
17	29559091	29559207
17	29559718	29559899
17	29560020	29560231
17	29562629	29562790
17	29562936	29563039
17	29576002	29576137
17	29579956	29580018
17	29585362	29585520
17	29586050	29586147
17	29587387	29587533
17	29588729	29588875
17	29592247	29592357
17	29652838	29653270
17	29654517	29654857
17	29657314	29657516
17	29661856	29662049
17	29663351	29663491
17	29663653	29663932
17	29664386	29664600
17	29664837	29664898
17	29665043	29665157
17	29665722	29665823
17	29667523	29667663
17	29670027	29670153
17	29676138	29676269
17	29677201	29677336
17	29679275	29679432
17	29683478	29683600
17	29683978	29684108
17	29684287	29684387
17	29685498	29685640
17	29685987	29686033
17	29687505	29687721
17	29701031	29701173
17	30064215	30064225
17	30264266	30264539
17	30267305	30267351
17	30267441	30267505
17	30274636	30274704
17	30293166	30293215
17	30300165	30300250
17	30302501	30302732
17	30303540	30303633
17	30310018	30310123
17	30315339	30315516
17	30320261	30320352
17	30320884	30321027
17	30321583	30321740
17	30322583	30322781
17	30323817	30323896
17	30325677	30326022
17	30894057	30894067
17	31877246	31877256
17	32014112	32014122
17	32458235	32458245
17	33427972	33428055
17	33428220	33428384
17	33430273	33430343
17	33430473	33430563
17	33433405	33433500
17	33434007	33434141
17	33434385	33434466
17	33443878	33444056
17	33445520	33445638
17	33446130	33446191
17	33446551	33446632
17	33847309	33847319
17	35122222	35122232
17	36593012	36593022
17	37618325	37619370
17	37627132	37628016
17	37646810	37646986
17	37649004	37649143
17	37650777	37650947
17	37657503	37657692
17	37665958	37666014
17	37667782	37667883
17	37671984	37672061
17	37673693	37673809
17	37676209	37676340
17	37680927	37681138
17	37682117	37682569
17	37686857	37687569
17	37854447	37854568
17	37855813	37855840
17	37856492	37856564
17	37863243	37863394
17	37863648	37863769
17	37864574	37864787
17	37865571	37865705
17	37866066	37866134
17	37866339	37866454
17	37866593	37866734
17	37868181	37868300
17	37868575	37868701
17	37868996	37869117
17	37871539	37871612
17	37871699	37871789
17	37871993	37872192
17	37872554	37872686
17	37872768	37872858
17	37873573	37873737
17	37876040	37876087
17	37876707	37876828
17	37879572	37879710
17	37879791	37879913
17	37880165	37880263
17	37880979	37881164
17	37881302	37881457
17	37881580	37881655
17	37881960	37882106
17	37882815	37882912
17	37883068	37883256
17	37883548	37883800
17	37883942	37884297
17	38487471	38489264
17	38490100	38491656
17	38491893	38492014
17	38492252	38492373
17	38493208	38494763
17	38495239	38498956
17	38498957	38504567
17	38504568	38504716
17	38506036	38506177
17	38508162	38508322
17	38508583	38508759
17	38510554	38510758
17	38511515	38511673
17	38512261	38512478
17	39154758	39154768
17	40467763	40467818
17	40468807	40468919
17	40469200	40469242
17	40474300	40474512
17	40475022	40475161
17	40475278	40475372
17	40475591	40475643
17	40476729	40476864
17	40476981	40477079
17	40478134	40478217
17	40481428	40481475
17	40481572	40481665
17	40481765	40481794
17	40483490	40483549
17	40485691	40485783
17	40485909	40486067
17	40489453	40489604
17	40489781	40489875
17	40490749	40490830
17	40491332	40491427
17	40497577	40497675
17	40498587	40498731
17	40500407	40500534
17	40658527	40658537
17	41056239	41056249
17	41197695	41197819
17	41199660	41199720
17	41201138	41201211
17	41203080	41203134
17	41209069	41209152
17	41215350	41215390
17	41215891	41215968
17	41219625	41219712
17	41222945	41223255
17	41226348	41226538
17	41228505	41228631
17	41231351	41231416
17	41234421	41234592
17	41242961	41243049
17	41243452	41246877
17	41247863	41247939
17	41249261	41249306
17	41251792	41251897
17	41256139	41256278
17	41256885	41256973
17	41258473	41258550
17	41267743	41267796
17	41276034	41276113
17	41605887	41606111
17	41606503	41606604
17	41606872	41607044
17	41607252	41607320
17	41607475	41607549
17	41610042	41610307
17	41610555	41610716
17	41611227	41611353
17	41613794	41613847
17	41622343	41622390
17	41622642	41622735
17	41622926	41622985
17	42997144	42997154
17	44989883	44989893
17	45763000	45763010
17	47031166	47031372
17	47677740	47677884
17	47679227	47679369
17	47684612	47684734
17	47685236	47685291
17	47688642	47688819
17	47696343	47696470
17	47696596	47696747
17	47699308	47699429
17	47700095	47700172
17	48725348	48725555
17	48726126	48726136
17	49515747	49515757
17	50140899	50140909
17	50538562	50538572
17	51039810	51039820
17	52065703	52065713
17	52598802	52598812
17	53568878	53568888
17	54850324	54850334
17	56432304	56432347
17	56434829	56436184
17	56437510	56437612
17	56438144	56438305
17	56439905	56440009
17	56440636	56440767
17	56440887	56440961
17	56448272	56448394
17	56492687	56492938
17	56686449	56686459
17	56770005	56770149
17	56772292	56772554
17	56774054	56774220
17	56780557	56780690
17	56787220	56787351
17	56798107	56798173
17	56801401	56801461
17	56809845	56809905
17	56811479	56811583
17	58677776	58678247
17	58700882	58701110
17	58711214	58711338
17	58725253	58725443
17	58733960	58734202
17	58740356	58740913
17	59760657	59761501
17	59763197	59763526
17	59770791	59770873
17	59793312	59793424
17	59820374	59820495
17	59821793	59821952
17	59853762	59853923
17	59857622	59857762
17	59858201	59858366
17	59861631	59861785
17	59870958	59871090
17	59876461	59876660
17	59878614	59878835
17	59885828	59886118
17	59924462	59924581
17	59926490	59926617
17	59934419	59934592
17	59937157	59937268
17	59938808	59938900
17	60843120	60843130
17	61908551	61908561
17	62006586	62006684
17	62006794	62006835
17	62007130	62007248
17	62007434	62007745
17	62008695	62008748
17	62009555	62009621
17	62987145	62987155
17	63526094	63526220
17	63530030	63530197
17	63531744	63531839
17	63532438	63532671
17	63532987	63533181
17	63533442	63533953
17	63534321	63534461
17	63537573	63537675
17	63545638	63545778
17	63553924	63554738
17	63652911	63652921
17	64572465	64572475
17	64730881	64730891
17	66511541	66511717
17	66518897	66519067
17	66519866	66519957
17	66520157	66520218
17	66521053	66521099
17	66521895	66522053
17	66523981	66524041
17	66525011	66525132
17	66526061	66526142
17	66526418	66526590
17	66547225	66547265
17	67229782	67229792
17	69180998	69181008
17	70117533	70117963
17	70118860	70119113
17	70119684	70120528
17	70299953	70299963
17	70834814	70834824
17	71386957	71386967
17	71880169	71880179
17	73774676	73774804
17	73774891	73775044
17	73775128	73775255
17	74563170	74563180
17	74732243	74732546
17	74732881	74733242
17	76158522	76158532
17	77187040	77187050
17	77790130	77790140
17	78519430	78519591
17	78599491	78599593
17	78617528	78617610
17	78681641	78681799
17	78704360	78704506
17	78727810	78727985
17	78765250	78765309
17	78796001	78796101
17	78796879	78797023
17	78811722	78811797
17	78820273	78820374
17	78829264	78829347
17	78831590	78831700
17	78854215	78854289
17	78857219	78857284
17	78857581	78857772
17	78858808	78858948
17	78865520	78865637
17	78866529	78866669
17	78867507	78867665
17	78882611	78882729
17	78896524	78896627
17	78897290	78897473
17	78899170	78899280
17	78914296	78914401
17	78919467	78919581
17	78921027	78921151
17	78923243	78923347
17	78931424	78931530
17	78933878	78934005
17	78935194	78935280
17	78936261	78936377
17	78936728	78936857
17	78938062	78938130
17	79261804	79261814
17	79477716	79477859
17	79477953	79478134
17	79478214	79478652
17	79478929	79479168
17	79479258	79479380
17	79574119	79574129
17	80780379	80780389
18	932774	932784
18	1414467	1414477
18	2173586	2173596
18	3410237	3410247
18	3447738	3447795
18	3449630	3449654
18	3450488	3450503
18	3451978	3452380
18	3456352	3456578
18	3457363	3457938
18	4396029	4396039
18	5819795	5819805
18	7042142	7042251
18	7062724	7062734
18	8364102	8364112
18	8782142	8782152
18	9755406	9755416
18	10426079	10426089
18	11095214	11095224
18	12718588	12718598
18	13332686	13332696
18	13590747	13590757
18	19751106	19752240
18	19756916	19757082
18	19761414	19761539
18	19762718	19762805
18	19762901	19763004
18	19780619	19780786
18	19863164	19863174
18	20516815	20516923
18	20526407	20526449
18	20529581	20529676
18	20548769	20548881
18	20555116	20555182
18	20562181	20562356
18	20564849	20564953
18	20569184	20569281
18	20570900	20571012
18	20572711	20573602
18	20573684	20573810
18	20576337	20576425
18	20577583	20577697
18	20581549	20581692
18	20586326	20586395
18	20596791	20596887
18	20602092	20602233
18	20606106	20606210
18	21680964	21680974
18	22739924	22739934
18	23177298	23177308
18	24232368	24232378
18	25452097	25452107
18	27210758	27210768
18	27923556	27923566
18	29068063	29068073
18	29226203	29226213
18	31158596	31158649
18	31187558	31187640
18	31224858	31224966
18	31226209	31226317
18	31241580	31241701
18	31250637	31250754
18	31251711	31251830
18	31263369	31263532
18	31310756	31310766
18	31311932	31312028
18	31314274	31314379
18	31318451	31320407
18	31322852	31326559
18	31660110	31660120
18	33963199	33963209
18	34953532	34953542
18	35277616	35277626
18	36465560	36465570
18	38236273	38236283
18	38247867	38247877
18	39428410	39428420
18	40488273	40488283
18	40715380	40715390
18	41613938	41613948
18	42281312	42281797
18	42449195	42449248
18	42453042	42453052
18	42456530	42456718
18	42529846	42533305
18	42618450	42618620
18	42643044	42643663
18	43015527	43015537
18	43809050	43809342
18	44087050	44087060
18	45368198	45368321
18	45371711	45371855
18	45372034	45372171
18	45374846	45375058
18	45377645	45377698
18	45391430	45391504
18	45394694	45394828
18	45395614	45395807
18	45396846	45396935
18	45422892	45423127
18	47371888	47371898
18	47993839	47993849
18	48263982	48263992
18	48573417	48573665
18	48575056	48575230
18	48575665	48575694
18	48581151	48581363
18	48584495	48584614
18	48584710	48584826
18	48586236	48586286
18	48591793	48591976
18	48593389	48593557
18	48603008	48603146
18	48604626	48604837
18	49529351	49529361
18	50935348	50935358
18	51421557	51421567
18	53522713	53522723
18	55532529	55532539
18	56480268	56480278
18	57122606	57122616
18	58487314	58487324
18	59131924	59131934
18	60795858	60795992
18	60985282	60985899
18	61006287	61006297
18	62255688	62255698
18	64213018	64213028
18	65791450	65791460
18	66902010	66902020
18	67390433	67390443
18	67578925	67578935
18	67867657	67867667
18	69163686	69163696
18	70063286	70063296
18	70855816	70855826
18	71838854	71838864
18	72210185	72210195
18	72976337	72976347
18	73605193	73605203
18	74119964	74119974
18	75171673	75171683
18	75864789	75864799
18	77373291	77373301
18	77894839	77894849
19	1206913	1207202
19	1218416	1218499
19	1219323	1219412
19	1220372	1220504
19	1220580	1220716
19	1221212	1221339
19	1221948	1222005
19	1222984	1223171
19	1226453	1226646
19	1611706	1611848
19	1612206	1612432
19	1615284	1615519
19	1615685	1615820
19	1619110	1619233
19	1619315	1619473
19	1619779	1619852
19	1620967	1621045
19	1621132	1621190
19	1621837	1621969
19	1622053	1622222
19	1622312	1622414
19	1623950	1623999
19	1625575	1625707
19	1627358	1627425
19	1632037	1632115
19	1632331	1632404
19	1646354	1646426
19	1650176	1650247
19	2435451	2435461
19	3094650	3094785
19	3110147	3110331
19	3113328	3113482
19	3114942	3115070
19	3118922	3119051
19	3119204	3119357
19	3120987	3121177
19	4077090	4077100
19	4090596	4090706
19	4094451	4094496
19	4095386	4095447
19	4097277	4097341
19	4099199	4099412
19	4101017	4101141
19	4101227	4101278
19	4102374	4102451
19	4110507	4110653
19	4117417	4117627
19	4123781	4123872
19	5928889	5928899
19	8973970	8974104
19	8976737	8976862
19	9003564	9003692
19	9014530	9014706
19	9024824	9025000
19	9104966	9104976
19	10219071	10219081
19	10597328	10597494
19	10599868	10600044
19	10600324	10600529
19	10602253	10602938
19	10610071	10610709
19	11094828	11095049
19	11095949	11096081
19	11096865	11097269
19	11097581	11097679
19	11098342	11098600
19	11099993	11100119
19	11101826	11101999
19	11105504	11105677
19	11106889	11107056
19	11107170	11107220
19	11113705	11113835
19	11114016	11114073
19	11118578	11118699
19	11121057	11121207
19	11123625	11123788
19	11129633	11129699
19	11130267	11130377
19	11132401	11132643
19	11134194	11134307
19	11135007	11135114
19	11136098	11136184
19	11136976	11137022
19	11138460	11138626
19	11141406	11141569
19	11143966	11144193
19	11144443	11144541
19	11144799	11144876
19	11145590	11145808
19	11150134	11150229
19	11151974	11152236
19	11168931	11169039
19	11169464	11169565
19	11170429	11170561
19	11170721	11170863
19	11172460	11172492
19	13049494	13049584
19	13049948	13050049
19	13050242	13050445
19	13050867	13050961
19	13051057	13051266
19	13051355	13051468
19	13051558	13051701
19	13054351	13054443
19	13054527	13054727
19	13604810	13604820
19	14828732	14828742
19	15271473	15272525
19	15273276	15273373
19	15276179	15276326
19	15276598	15276902
19	15278060	15278222
19	15280897	15280981
19	15281142	15281364
19	15281482	15281636
19	15284879	15285211
19	15288336	15288901
19	15289634	15289752
19	15289836	15290093
19	15290175	15290307
19	15290883	15291067
19	15291492	15291639
19	15291772	15291973
19	15292387	15292612
19	15295106	15295261
19	15295717	15295830
19	15296068	15296219
19	15296298	15296490
19	15297689	15297799
19	15297916	15298149
19	15298692	15298805
19	15299046	15299159
19	15299800	15299985
19	15300084	15300239
19	15302235	15302468
19	15302556	15302678
19	15302771	15303109
19	15303188	15303330
19	15308311	15308389
19	15311599	15311716
19	15349188	15349256
19	15349554	15349791
19	15349870	15350075
19	15350203	15350333
19	15350470	15350632
19	15350721	15350833
19	15353711	15354298
19	15355042	15355411
19	15355521	15355573
19	15355607	15360036
19	15360091	15360101
19	15360156	15364958
19	15364963	15365073
19	15365078	15366107
19	15366108	15366874
19	15366875	15367074
19	15367775	15367984
19	15374231	15374359
19	15375215	15375577
19	15376165	15376454
19	15378227	15378362
19	15379716	15379853
19	15383626	15383910
19	17379616	17379900
19	17382406	17382464
19	17384713	17384833
19	17384916	17384994
19	17386610	17386634
19	17387304	17387433
19	17387632	17387718
19	17389654	17389857
19	17937552	17937719
19	17940917	17941027
19	17941312	17941429
19	17942037	17942209
19	17942483	17942607
19	17943328	17943517
19	17943599	17943738
19	17945380	17945530
19	17945661	17945812
19	17945892	17946024
19	17946733	17946860
19	17947938	17948022
19	17948741	17948872
19	17949072	17949199
19	17950286	17950472
19	17951039	17951150
19	17952198	17952355
19	17952449	17952571
19	17953125	17953419
19	17953836	17953981
19	17954189	17954300
19	17954586	17954709
19	17955043	17955226
19	18794513	18794638
19	18853720	18853836
19	18854918	18854965
19	18856633	18856770
19	18857863	18857924
19	18860591	18860685
19	18864310	18864395
19	18870361	18870401
19	18870818	18871038
19	18876214	18876338
19	18879295	18879603
19	18882252	18882356
19	18885710	18885796
19	18886451	18886631
19	18887981	18888192
19	19079388	19079398
19	19256606	19256831
19	19257082	19257193
19	19257364	19257457
19	19257551	19257684
19	19257845	19257992
19	19258507	19258641
19	19260035	19260238
19	19261491	19261544
19	20765125	20765135
19	22446969	22447176
19	24170861	24170871
19	28637195	28637205
19	29783558	29783568
19	29851073	29851083
19	30303463	30303485
19	30303596	30303683
19	30303876	30303944
19	30308044	30308189
19	30308313	30308448
19	30311609	30311755
19	30312629	30312724
19	30312903	30313037
19	30313147	30313258
19	30313353	30313510
19	30314562	30314684
19	31163179	31163189
19	31887494	31887504
19	32672484	32672494
19	33792244	33793425
19	33914160	33914170
19	36208921	36209283
19	36210371	36210443
19	36210686	36212706
19	36213261	36213374
19	36213470	36213620
19	36213897	36214176
19	36214349	36214404
19	36214633	36214908
19	36215538	36215632
19	36215890	36215988
19	36216121	36216234
19	36216380	36216526
19	36216624	36216719
19	36217137	36217254
19	36218057	36218170
19	36218339	36218523
19	36218599	36218688
19	36218782	36218886
19	36218999	36219072
19	36219675	36219790
19	36219886	36219977
19	36220060	36220197
19	36220868	36221026
19	36221243	36221363
19	36221439	36221517
19	36221608	36221768
19	36222809	36223036
19	36223116	36224409
19	36224498	36224587
19	36224664	36224773
19	36227591	36227728
19	36227813	36227887
19	36227987	36228164
19	36228537	36228644
19	36228760	36228843
19	36228963	36229092
19	36229183	36229458
19	36563744	36563754
19	36727360	36727370
19	39006725	39006859
19	39186945	39186955
19	40739779	40739858
19	40740952	40741054
19	40741170	40741257
19	40741797	40742011
19	40742164	40742292
19	40743876	40743998
19	40744812	40744880
19	40745952	40746017
19	40747845	40747976
19	40748441	40748594
19	40761065	40761176
19	40762833	40762961
19	40771129	40771174
19	41725298	41725382
19	41726541	41726763
19	41727051	41727151
19	41727785	41727961
19	41736872	41736952
19	41737088	41737203
19	41743849	41744059
19	41744375	41744514
19	41745069	41745219
19	41745599	41745625
19	41748788	41748920
19	41749521	41749612
19	41754419	41754514
19	41754648	41754725
19	41758256	41758348
19	41758751	41758872
19	41759504	41759613
19	41762357	41762516
19	41763398	41763534
19	41765458	41765809
19	42175155	42175165
19	42775936	42778729
19	42788857	42788923
19	42790923	42791072
19	42791158	42791392
19	42791472	42791601
19	42791697	42791879
19	42791962	42792127
19	42793040	42793242
19	42793333	42793558
19	42794000	42794103
19	42794385	42795618
19	42795710	42795897
19	42796238	42796359
19	42796452	42796618
19	42796718	42797011
19	42797108	42797433
19	42797744	42797988
19	42798087	42798241
19	42798325	42798456
19	42798756	42798887
19	42798976	42799343
19	44432835	44432845
19	45225340	45225350
19	45854887	45854979
19	45855467	45855610
19	45855764	45855907
19	45856004	45856074
19	45856341	45856413
19	45856500	45856592
19	45857988	45858109
19	45858923	45858986
19	45860528	45860629
19	45860732	45860801
19	45860888	45860957
19	45862118	45862170
19	45864782	45864900
19	45867001	45867169
19	45867244	45867377
19	45867493	45867589
19	45867682	45867805
19	45868096	45868212
19	45868300	45868416
19	45871888	45872001
19	45872188	45872250
19	45872328	45872405
19	45873391	45873490
19	45873794	45873798
19	45912933	45912983
19	45916806	45917003
19	45917221	45917292
19	45918119	45918218
19	45920079	45920155
19	45922356	45922455
19	45923582	45923685
19	45924436	45924651
19	45926528	45926632
19	47134307	47134317
19	47177780	47177992
19	47178290	47178375
19	47181653	47181920
19	47184907	47185005
19	47192794	47192955
19	47193857	47193963
19	47194992	47195064
19	47195190	47195242
19	47197132	47197390
19	47200414	47200491
19	47200990	47201107
19	47204056	47204209
19	47204292	47204369
19	47207426	47207648
19	47207752	47207906
19	47214164	47214295
19	47217120	47217258
19	47219388	47219627
19	47421933	47425613
19	47440521	47440665
19	47491246	47491323
19	47492801	47492932
19	47502561	47502666
19	47503588	47503945
19	49518479	49518489
19	50169081	50169324
19	50169942	50170056
19	50170276	50170418
19	50172108	50172194
19	50172281	50172421
19	50173473	50173745
19	50176955	50177034
19	50902109	50902310
19	50902628	50902741
19	50905035	50905181
19	50905256	50905381
19	50905462	50905630
19	50905711	50905792
19	50905869	50905998
19	50906310	50906476
19	50906750	50906854
19	50909439	50909579
19	50909664	50909774
19	50910240	50910431
19	50910584	50910672
19	50911964	50912158
19	50912379	50912492
19	50912776	50912923
19	50916683	50916778
19	50916999	50917136
19	50918072	50918247
19	50918695	50918847
19	50918981	50919083
19	50919653	50919785
19	50919867	50919980
19	50920302	50920354
19	50920429	50920526
19	50921099	50921204
19	51084700	51084710
19	52693350	52693427
19	52704956	52704966
19	52705197	52705287
19	52709216	52709316
19	52714513	52714745
19	52715939	52716086
19	52716208	52716363
19	52719032	52719146
19	52719257	52719327
19	52719782	52719916
19	52722944	52723117
19	52723442	52723502
19	52724232	52724386
19	52725352	52725494
19	52728970	52729061
19	52729218	52729234
19	54043063	54043073
19	55554133	55554143
19	57185741	57185751
20	168461	168471
20	541330	541340
20	1388214	1388224
20	2165321	2165331
20	2760700	2760710
20	4340689	4340699
20	5143205	5143215
20	6047982	6047992
20	7305215	7305225
20	8699471	8699481
20	8819107	8819117
20	9685608	9685618
20	10085049	10085059
20	10887309	10887319
20	11222565	11222575
20	12201995	12202005
20	12856193	12856203
20	13368903	13369194
20	14031387	14031397
20	15166770	15166780
20	15318960	15319252
20	15624151	15624161
20	16075716	16075726
20	16251078	16251088
20	16702570	16702580
20	17384581	17384591
20	17895377	17895387
20	18990918	18990928
20	19451089	19451099
20	20765232	20765242
20	21512527	21512537
20	22192052	22192062
20	23811831	23811841
20	24313468	24313478
20	30253752	30253889
20	30259085	30259307
20	30270722	30270889
20	30275846	30275967
20	30279848	30279969
20	30280001	30280122
20	30282163	30282284
20	30287636	30287757
20	30289764	30289885
20	30293974	30294095
20	30306664	30306785
20	30307139	30307260
20	30309458	30310021
20	30946579	30946635
20	30954187	30954269
20	30955530	30955532
20	30956818	30956926
20	30959967	30959972
20	31015931	31016051
20	31016128	31016225
20	31017141	31017234
20	31017704	31017856
20	31019124	31019287
20	31019386	31019482
20	31020683	31020788
20	31021087	31021720
20	31022235	31025141
20	31435255	31435265
20	32955418	32955428
20	33488766	33488776
20	34240446	34243244
20	36816100	36816110
20	37493242	37493252
20	37949050	37949060
20	39271476	39271486
20	39316519	39317490
20	39950800	39950810
20	41211908	41211918
20	42713953	42713963
20	43690198	43690208
20	44266986	44266996
20	44354533	44354543
20	45722934	45722944
20	46764454	46764464
20	47850177	47850187
20	48039412	48039422
20	48553698	48553708
20	49743731	49743741
20	50272157	50272167
20	51506129	51506139
20	52082849	52082859
20	52188283	52188392
20	52192266	52193819
20	52194873	52194989
20	52198000	52199365
20	53570821	53570831
20	54346809	54346819
20	54945214	54945396
20	54945541	54945715
20	54948464	54948612
20	54956489	54956627
20	54958041	54958232
20	54959326	54959380
20	54961313	54961589
20	54963212	54963253
20	55029753	55029763
20	55511897	55511907
20	55774340	55774350
20	56415206	56415216
20	56732796	56732806
20	57387882	57387892
20	57415162	57415899
20	57428321	57430388
20	57466782	57466920
20	57470667	57470739
20	57473996	57474040
20	57475004	57475010
20	57478583	57478640
20	57478727	57478846
20	57480438	57480535
20	57484217	57484271
20	57484405	57484478
20	57484576	57484634
20	57484739	57484859
20	57485006	57485136
20	57485389	57485456
20	57485738	57485884
20	58172341	58172351
20	59002991	59003001
20	59827570	59827626
20	59829882	59829993
20	60074491	60074548
20	60255510	60255520
20	60318619	60318845
20	60348059	60348238
20	60419724	60419879
20	60427810	60427954
20	60448784	60448956
20	60469966	60470103
20	60485478	60485663
20	60498509	60498762
20	60499392	60499534
20	60503248	60503481
20	60504667	60504900
20	60508043	60508182
20	60509114	60509278
20	60511795	60512001
20	62048649	62048659
20	62159498	62159508
21	16028901	16028911
21	18341057	18341067
21	18740794	18740804
21	19693294	19693304
21	19852517	19852527
21	21087122	21087132
21	22012039	22012049
21	22869591	22869601
21	24691810	24691820
21	25808096	25808106
21	27223890	27223900
21	28014077	28014087
21	29200514	29200524
21	29609904	29610195
21	30685606	30685616
21	32922386	32922593
21	33444288	33444298
21	34243132	34243142
21	35653299	35653309
21	35993015	35993025
21	36164432	36164907
21	36171598	36171759
21	36193965	36193993
21	36206707	36206898
21	36231771	36231875
21	36252854	36253010
